object_id,geography_type,city,state,county,country,region,subregion,locale,locus,excavation,river
648,['Made in'],['Wistarburg'],[],[],['United States'],[],[],[],[],[],[]
649,['Made in'],['Wistarburg'],[],[],['United States'],[],[],[],[],[],[]
650,['Made in'],['Wistarburg'],[],[],['United States'],[],[],[],[],[],[]
651,['Made in'],['Wistarburg'],[],[],['United States'],[],[],[],[],[],[]
652,['Made in'],['Wistarburg'],[],[],['United States'],[],[],[],[],[],[]
653,['Made in'],['Wistarburg'],[],[],['United States'],[],[],[],[],[],[]
654,"['Possibly made in', 'Possibly made in']",[],[],[],"['England', 'Ireland']",[],[],[],[],[],[]
655,"['Possibly made in', 'Possibly made in']",[],[],[],"['England', 'Ireland']",[],[],[],[],[],[]
656,"['Possibly made in', 'Possibly made in']",[],[],[],"['England', 'Ireland']",[],[],[],[],[],[]
657,"['Possibly made in', 'Possibly made in']",[],[],[],"['England', 'Ireland']",[],[],[],[],[],[]
658,"['Possibly made in', 'Possibly made in']",[],[],[],"['England', 'Ireland']",[],[],[],[],[],[]
659,"['Possibly made in', 'Possibly made in']",[],[],[],"['England', 'Ireland']",[],[],[],[],[],[]
660,['Made in'],['Liverpool'],['Merseyside'],['Merseyside'],['England'],[],[],[],[],[],[]
661,['Made in'],['Liverpool'],['Merseyside'],['Merseyside'],['England'],[],[],[],[],[],[]
662,[],[],[],[],[],[],[],[],[],[],[]
663,[],[],[],[],[],[],[],[],[],[],[]
664,['Made in'],['Canton'],[],[],['China'],[],[],[],[],[],[]
665,['Made in'],[],[],[],['Mexico'],[],[],[],[],[],[]
666,['Made in'],[],[],[],['Mexico'],[],[],[],[],[],[]
668,['Made in'],[],[],[],['Mexico'],[],[],[],[],[],[]
669,['Made in'],[],[],[],['Mexico'],[],[],[],[],[],[]
670,['Made in'],[],[],[],['Mexico'],[],[],[],[],[],[]
671,['Made in'],[],[],[],['Mexico'],[],[],[],[],[],[]
672,['Made in'],[],[],[],['Mexico'],[],[],[],[],[],[]
673,['Made in'],[],[],[],['Mexico'],[],[],[],[],[],[]
674,['Made in'],[],[],[],['Mexico'],[],[],[],[],[],[]
675,['Possibly made in'],['Pittsburgh'],[],[],['United States'],[],[],[],[],[],[]
676,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
677,['Probably made in'],['Mantua'],[],[],['United States'],[],[],[],[],[],[]
678,['Made in'],[],[],[],['Mexico'],[],[],[],[],[],[]
679,['Made in'],[],[],[],['Mexico'],[],[],[],[],[],[]
680,['Made in'],[],[],[],['Mexico'],[],[],[],[],[],[]
681,['Probably made in'],['Goshen'],[],[],['United States'],[],[],[],[],[],[]
682,['Probably made in'],[],[],[],['United States'],[],[],[],[],[],[]
683,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
684,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
685,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
687,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
688,[],[],[],[],[],[],[],[],[],[],[]
689,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
690,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
692,['Made in'],[],['Staffordshire'],['Staffordshire'],['England'],[],[],[],[],[],[]
693,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
694,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
695,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
699,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
701,['Probably made in'],[],[],[],['United States'],[],[],[],[],[],[]
702,['Made in'],[],[],[],['United States'],['Midwest'],[],[],[],[],[]
704,['Made in'],['Philadelphia'],[],[],['United States'],[],[],[],[],[],[]
707,['Made in'],[],['Staffordshire'],['Staffordshire'],['England'],[],[],[],[],[],[]
708,['Made in'],['Bristol'],['Bristol'],['Bristol'],['England'],[],[],[],[],[],[]
709,['Made in'],[],['Staffordshire'],['Staffordshire'],['England'],[],[],[],[],[],[]
710,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
711,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
713,['Probably made in'],[],[],[],['England'],[],[],[],[],[],[]
714,['Possibly made in'],[],[],[],['United States'],[],[],[],[],[],[]
715,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
716,['Made in'],['Canton'],[],[],['China'],[],[],[],[],[],[]
718,['Made in'],[],['Staffordshire'],['Staffordshire'],['England'],[],[],[],[],[],[]
719,['Made in'],[],['Staffordshire'],['Staffordshire'],['England'],[],[],[],[],[],[]
720,['Made in'],[],['Staffordshire'],['Staffordshire'],['England'],[],[],[],[],[],[]
721,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
723,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
724,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
725,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
726,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
727,['Probably made in'],['Pittsburgh'],[],[],['United States'],[],[],[],[],[],[]
728,['Probably made in'],['Pittsburgh'],[],[],['United States'],[],[],[],[],[],[]
729,['Probably made in'],['Pittsburgh'],[],[],['United States'],[],[],[],[],[],[]
730,['Probably made in'],['Pittsburgh'],[],[],['United States'],[],[],[],[],[],[]
731,['Probably made in'],['Pittsburgh'],[],[],['United States'],[],[],[],[],[],[]
732,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
733,['Possibly made in'],[],[],[],['England'],[],[],[],[],[],[]
734,"['Possibly made in', 'Possibly made in']",[],[],[],"['United States', 'England']",[],[],[],[],[],[]
735,"['Possibly made in', 'Possibly made in']",['New Bedford'],[],[],"['United States', 'England']",[],[],[],[],[],[]
736,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
737,"['Possibly made in', 'Possibly made in']",[],[],[],"['United States', 'England']",[],[],[],[],[],[]
738,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
739,['Probably made in'],[],['West Midlands'],['West Midlands'],['England'],[],[],[],[],[],[]
740,['Probably made in'],[],['West Midlands'],['West Midlands'],['England'],[],[],[],[],[],[]
741,[],[],[],[],[],[],[],[],[],[],[]
742,['Probably made in'],[],[],[],['England'],[],[],[],[],[],[]
743,['Made in'],[],[],[],['England'],[],[],[],[],[],[]
744,['Probably made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
745,[],[],[],[],[],[],[],[],[],[],[]
746,['Made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
747,[],[],[],[],[],[],[],[],[],[],[]
748,['Made in'],[],[],[],['United States'],['Midwest'],[],[],[],[],[]
749,['Made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
750,['Probably made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
751,[],[],[],[],[],[],[],[],[],[],[]
752,['Possibly made in'],[],[],[],['United States'],['Midwest'],[],[],[],[],[]
753,[],[],[],[],[],[],[],[],[],[],[]
754,['Made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
755,['Made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
756,['Made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
757,['Made in'],['Sandwich'],[],[],['United States'],[],[],[],[],[],[]
758,"['Possibly made in', 'Possibly made in']",[],[],[],"['United States', 'United States']","['New England', 'Midwest']",[],[],[],[],[]
759,['Made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
760,['Made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
761,['Made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
762,['Made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
763,[],[],[],[],[],[],[],[],[],[],[]
764,['Made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
765,['Made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
766,['Probably made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
767,['Made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
768,['Made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
769,[],[],[],[],[],[],[],[],[],[],[]
770,"['Possibly made in', 'Possibly made in']",[],[],[],"['United States', 'England']",[],[],[],[],[],[]
771,"['Possibly made in', 'Possibly made in']",[],[],[],"['United States', 'England']",[],[],[],[],[],[]
772,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
773,[],[],[],[],[],[],[],[],[],[],[]
774,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
775,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
776,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
777,['Possibly made in'],[],[],[],['United States'],[],[],[],[],[],[]
778,[],[],[],[],[],[],[],[],[],[],[]
779,['Made in'],['Pittsburgh'],[],[],['United States'],[],[],[],[],[],[]
780,['Made in'],['Pittsburgh'],[],[],['United States'],[],[],[],[],[],[]
781,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
783,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
784,['Possibly made in'],['Sandwich'],[],[],['United States'],[],[],[],[],[],[]
786,"['Possibly made in', 'Possibly made in']","['East Cambridge', 'Sandwich']",[],[],"['United States', 'United States']",[],[],[],[],[],[]
787,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
788,['Made in'],['Trenton'],[],[],['United States'],[],[],[],[],[],[]
789,['Made in'],['Tarentum'],[],[],['United States'],[],[],[],[],[],[]
790,['Probably made in'],['Tarentum'],[],[],['United States'],[],[],[],[],[],[]
791,['Made in'],[],[],[],['England'],[],[],[],[],[],[]
792,['Probably made in'],[],[],[],['France'],[],[],[],[],[],[]
793,['Made in'],['Findlay'],[],[],['United States'],[],[],[],[],[],[]
794,['Made in'],['Findlay'],[],[],['United States'],[],[],[],[],[],[]
795,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
797,['Made in'],['Corning'],[],[],['United States'],[],[],[],[],[],[]
798,['Made in'],['Wheeling'],[],[],['United States'],[],[],[],[],[],[]
799,['Made in'],['Albany'],[],[],['United States'],[],[],[],[],[],[]
800,['Made in'],['Oyster Bay'],[],[],['United States'],[],[],[],[],[],[]
801,['Made in'],['Albany'],[],[],['United States'],[],[],[],[],[],[]
802,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
803,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
804,['Made in'],['East Liverpool'],[],[],['United States'],[],[],[],[],[],[]
805,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
806,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
807,['Made in'],['East Cambridge'],[],[],['United States'],[],[],[],[],[],[]
808,['Made in'],['East Cambridge'],[],[],['United States'],[],[],[],[],[],[]
810,['Made in'],['East Cambridge'],[],[],['United States'],[],[],[],[],[],[]
811,"['Made in', 'Made in']","['Cincinnati', 'Trenton']",[],[],"['United States', 'United States']",[],[],[],[],[],[]
812,['Made in'],['Philadelphia'],[],[],['United States'],[],[],[],[],[],[]
813,['Made in'],['Providence'],[],[],['United States'],[],[],[],[],[],[]
817,['Made in'],['Cincinnati'],[],[],['United States'],[],[],[],[],[],[]
819,['Made in'],[],['West Midlands'],['West Midlands'],['England'],[],[],[],[],[],[]
820,['Made in'],[],['West Midlands'],['West Midlands'],['England'],[],[],[],[],[],[]
821,['Made in'],['Gardner'],[],[],['United States'],[],[],[],[],[],[]
822,['Made in'],['Philadelphia'],[],[],['United States'],[],[],[],[],[],[]
823,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
824,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
825,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
826,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
827,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
828,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
829,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
830,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
831,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
832,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
833,"['Possibly made in', 'Possibly made in']",[],[],[],"['Ireland', 'United States']",[],[],[],[],[],[]
834,['Made in'],['Cincinnati'],[],[],['United States'],[],[],[],[],[],[]
836,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
838,['Made in'],['New Lebanon'],[],[],['United States'],[],[],[],[],[],[]
839,['Made in'],['Providence'],[],[],['United States'],[],[],[],[],[],[]
840,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
841,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
842,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
843,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
844,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
845,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
846,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
847,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
848,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
849,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
850,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
851,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
852,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
853,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
854,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
855,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
856,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
857,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
858,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
859,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
860,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
861,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
862,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
863,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
864,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
865,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
866,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
867,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
868,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
869,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
870,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
871,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
872,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
873,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
874,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
875,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
876,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
877,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
878,['Made in'],['Brooklyn'],[],[],['United States'],[],[],[],[],[],[]
881,['Possibly made in'],['Paris'],[],[],['France'],[],[],[],[],[],[]
882,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
883,['Made in'],[],[],[],['China'],[],[],[],[],[],[]
884,['Probably made in'],[],[],[],['Czech Republic'],['Bohemia'],[],[],[],[],[]
885,['Probably made in'],[],[],[],['Czech Republic'],['Bohemia'],[],[],[],[],[]
886,['Probably made in'],['Pittsburgh'],[],[],['United States'],[],[],[],[],[],[]
887,['Probably made in'],['Pittsburgh'],[],[],['United States'],[],[],[],[],[],[]
888,['Made in'],[],[],[],['England'],[],[],[],[],[],[]
889,['Made in'],[],[],[],['England'],[],[],[],[],[],[]
890,['Made in'],[],[],[],['England'],[],[],[],[],[],[]
891,['Made in'],[],[],[],['England'],[],[],[],[],[],[]
892,['Made in'],['White Mills'],[],[],['United States'],[],[],[],[],[],[]
893,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
894,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
895,['Made in'],[],[],[],['Mexico'],[],[],[],[],[],[]
907,['Made in'],[],[],[],['France'],[],[],[],[],[],[]
908,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
909,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
910,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
911,['Made in'],[],['Connecticut River Valley'],['Connecticut River Valley'],['United States'],[],[],[],[],[],[]
912,['Made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
914,['Made in'],[],['Northern Essex County'],['Northern Essex County'],['United States'],[],[],[],[],[],[]
915,['Made in'],['Bennington'],[],[],['United States'],[],[],[],[],[],[]
916,['Possibly made in'],[],[],[],['United States'],[],[],[],[],[],[]
917,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
918,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
919,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
921,['Made in'],['Deerfield'],[],[],['United States'],[],[],[],[],[],[]
922,['Made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
923,['Made in'],[],[],[],['United States'],[],[],[],[],[],[]
924,['Probably made in'],['Bennington'],[],[],['United States'],[],[],[],[],[],[]
925,['Probably made in'],['Bennington'],[],[],['United States'],[],[],[],[],[],[]
926,['Probably made in'],['Bennington'],[],[],['United States'],[],[],[],[],[],[]
927,['Probably made in'],['Bennington'],[],[],['United States'],[],[],[],[],[],[]
928,['Probably made in'],['Bennington'],[],[],['United States'],[],[],[],[],[],[]
929,['Probably made in'],['Bennington'],[],[],['United States'],[],[],[],[],[],[]
930,['Probably made in'],['Bennington'],[],[],['United States'],[],[],[],[],[],[]
931,['Probably made in'],['Bennington'],[],[],['United States'],[],[],[],[],[],[]
932,['Probably made in'],['Bennington'],[],[],['United States'],[],[],[],[],[],[]
933,['Probably made in'],['Bennington'],[],[],['United States'],[],[],[],[],[],[]
934,['Made in'],[],['Connecticut River Valley'],['Connecticut River Valley'],['United States'],[],[],[],[],[],[]
935,['Made in'],[],['Connecticut River Valley'],['Connecticut River Valley'],['United States'],[],[],[],[],[],[]
936,['Made in'],[],[],[],['United States'],['New England'],[],[],[],[],[]
938,['Made in'],['Denver'],[],[],['United States'],[],[],[],[],[],[]
939,['Made in'],['Denver'],[],[],['United States'],[],[],[],[],[],[]
940,['Made in'],['Windsor'],[],[],['United States'],[],[],[],[],[],[]
944,['Made in'],[],['Dauphin County'],['Dauphin County'],['United States'],[],[],[],[],[],[]
945,"['Possibly made in', 'Possibly made in']","['Dedham', 'Medfield']",[],[],"['United States', 'United States']",[],[],[],[],[],[]
946,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
947,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
948,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
949,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
951,['Probably made in'],[],[],[],['England'],[],[],[],[],[],[]
952,['Probably made in'],['Bennington'],[],[],['United States'],[],[],[],[],[],[]
953,['Probably made in'],['Washington DC'],[],[],['United States'],[],[],[],[],[],[]
957,[],[],[],[],[],[],[],[],[],[],[]
958,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
960,['Made in'],['East Cambridge'],[],[],['United States'],[],[],[],[],[],[]
961,['Probably made in'],[],[],[],['England'],[],[],[],[],[],[]
